CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,Country,ProductDiversity,AvgBasketValue
13497.0,283,2,348.05,2011-03-02 09:04:00,United Kingdom,19,174.025
13499.0,18,5,1159.11,2011-11-22 11:21:00,United Kingdom,31,231.82199999999997
13500.0,23,3,1166.77,2011-11-16 15:35:00,United Kingdom,60,388.92333333333335
13501.0,288,1,1340.32,2011-02-24 18:59:00,Switzerland,52,1340.32
13502.0,17,3,292.0,2011-11-23 10:39:00,United Kingdom,17,97.33333333333333
13503.0,71,1,216.85,2011-09-29 13:23:00,United Kingdom,17,216.85
13504.0,64,1,295.93,2011-10-06 13:20:00,United Kingdom,22,295.93
13505.0,73,4,4393.63,2011-09-28 11:56:00,Switzerland,182,1098.4075
13506.0,316,2,458.52,2011-01-27 13:53:00,United Kingdom,26,229.26
13507.0,3,4,2479.16,2011-12-06 13:13:00,United Kingdom,146,619.79
13508.0,244,1,110.97,2011-04-10 11:58:00,United Kingdom,12,110.97
13509.0,9,7,979.72,2011-12-01 10:10:00,United Kingdom,27,139.96
13510.0,1,4,1791.56,2011-12-08 13:46:00,United Kingdom,86,447.89
13512.0,261,1,251.21,2011-03-24 10:03:00,United Kingdom,15,251.21
13513.0,127,1,205.1,2011-08-05 11:50:00,United Kingdom,10,205.1
13514.0,74,1,152.2,2011-09-27 09:39:00,United Kingdom,4,152.2
13515.0,73,4,891.12,2011-09-28 11:26:00,United Kingdom,50,222.78
13516.0,21,3,1389.41,2011-11-18 13:15:00,United Kingdom,43,463.1366666666667
13517.0,60,3,2128.42,2011-10-11 11:43:00,United Kingdom,125,709.4733333333334
13518.0,86,1,659.44,2011-09-15 10:29:00,United Kingdom,36,659.44
13519.0,78,1,122.75,2011-09-22 18:24:00,United Kingdom,8,122.75
13520.0,59,6,3624.35,2011-10-12 10:20:00,Switzerland,49,604.0583333333333
13521.0,1,3,1093.65,2011-12-08 13:50:00,United Kingdom,313,364.55
13522.0,30,1,125.8,2011-11-09 15:11:00,United Kingdom,5,125.8
13523.0,33,5,3964.88,2011-11-06 15:11:00,United Kingdom,157,792.976
13524.0,41,5,680.18,2011-10-30 12:34:00,United Kingdom,17,136.036
13525.0,15,2,628.78,2011-11-25 12:01:00,United Kingdom,5,314.39
13527.0,34,7,2287.51,2011-11-06 12:04:00,United Kingdom,153,326.7871428571429
13529.0,79,2,307.76,2011-09-22 09:15:00,United Kingdom,15,153.88
13531.0,205,2,483.8,2011-05-18 16:56:00,United Kingdom,17,241.9
13532.0,34,1,210.31,2011-11-06 12:25:00,United Kingdom,66,210.31
13533.0,183,3,270.79,2011-06-10 11:54:00,United Kingdom,61,90.26333333333334
13534.0,2,25,5870.08,2011-12-07 14:52:00,United Kingdom,119,234.8032
13536.0,1,7,3448.29,2011-12-08 16:38:00,United Kingdom,91,492.61285714285714
13538.0,43,7,1280.85,2011-10-27 16:34:00,United Kingdom,10,182.97857142857143
13539.0,86,3,631.34,2011-09-15 10:18:00,United Kingdom,35,210.4466666666667
13544.0,40,2,291.41,2011-10-31 11:57:00,United Kingdom,76,145.705
13546.0,12,3,626.99,2011-11-27 14:50:00,United Kingdom,72,208.99666666666667
13548.0,96,2,682.41,2011-09-04 14:50:00,United Kingdom,114,341.205
13549.0,26,7,918.2,2011-11-14 09:20:00,United Kingdom,37,131.17142857142858
13551.0,319,1,91.8,2011-01-24 14:46:00,United Kingdom,4,91.8
13552.0,66,12,3740.07,2011-10-04 15:19:00,United Kingdom,82,311.6725
13555.0,74,4,4149.28,2011-09-27 12:36:00,United Kingdom,128,1037.32
13557.0,28,2,584.06,2011-11-11 15:24:00,United Kingdom,31,292.03
13558.0,6,4,605.06,2011-12-04 11:24:00,United Kingdom,123,151.265
13560.0,7,1,174.37,2011-12-02 13:11:00,United Kingdom,32,174.37
13561.0,216,1,141.86,2011-05-08 12:39:00,United Kingdom,14,141.86
13562.0,82,3,1799.33,2011-09-19 10:51:00,United Kingdom,50,599.7766666666666
13563.0,84,2,777.53,2011-09-16 14:45:00,United Kingdom,49,388.765
13564.0,144,3,1749.02,2011-07-18 14:33:00,United Kingdom,68,583.0066666666667
13565.0,19,2,240.22,2011-11-20 14:33:00,United Kingdom,35,120.11
13566.0,41,2,874.71,2011-10-30 11:59:00,United Kingdom,134,437.355
13568.0,173,1,192.85,2011-06-19 14:42:00,United Kingdom,41,192.85
13569.0,17,2,373.75,2011-11-22 13:07:00,United Kingdom,73,186.875
13570.0,243,1,239.49,2011-04-10 13:36:00,United Kingdom,27,239.49
13571.0,13,12,2092.32,2011-11-27 10:47:00,United Kingdom,157,174.36
13572.0,206,1,1384.25,2011-05-18 11:59:00,United Kingdom,32,1384.25
13573.0,50,2,294.4,2011-10-20 14:33:00,United Kingdom,24,147.2
13575.0,23,5,732.07,2011-11-16 13:14:00,United Kingdom,41,146.41400000000002
13576.0,10,18,6717.34,2011-11-29 15:34:00,United Kingdom,78,373.18555555555554
13577.0,25,4,1687.6,2011-11-14 15:19:00,United Kingdom,61,421.9
13579.0,15,2,467.04,2011-11-25 08:41:00,United Kingdom,19,233.52
13581.0,309,1,118.0,2011-02-03 14:41:00,United Kingdom,10,118.0
13583.0,156,1,781.03,2011-07-07 10:40:00,United Kingdom,53,781.03
13584.0,307,1,142.4,2011-02-06 12:49:00,United Kingdom,24,142.4
13587.0,64,1,712.4,2011-10-07 12:31:00,United Kingdom,8,712.4
13588.0,16,9,2478.95,2011-11-24 10:42:00,United Kingdom,131,275.43888888888887
13589.0,15,2,379.65,2011-11-25 12:10:00,United Kingdom,21,189.825
13590.0,11,6,1981.92,2011-11-28 12:54:00,United Kingdom,70,330.32
13591.0,65,3,1117.13,2011-10-06 12:26:00,United Kingdom,56,372.3766666666667
13592.0,36,4,247.96,2011-11-04 09:49:00,United Kingdom,15,61.99
13593.0,108,5,2037.08,2011-08-23 13:35:00,United Kingdom,77,407.416
13594.0,53,1,396.97,2011-10-18 10:19:00,United Kingdom,26,396.97
13596.0,6,2,697.04,2011-12-04 12:01:00,United Kingdom,133,348.52
13598.0,47,1,180.17,2011-10-23 14:28:00,United Kingdom,33,180.17
13599.0,1,21,5153.67,2011-12-08 16:10:00,United Kingdom,171,245.41285714285715
13600.0,312,1,219.52,2011-01-31 15:27:00,United Kingdom,19,219.52
13601.0,45,2,693.32,2011-10-25 17:31:00,United Kingdom,90,346.66
13602.0,65,1,428.89,2011-10-06 11:47:00,United Kingdom,23,428.89
13603.0,26,1,164.34,2011-11-13 15:57:00,United Kingdom,27,164.34
13606.0,29,3,280.54,2011-11-10 17:46:00,United Kingdom,40,93.51333333333334
13607.0,40,1,678.01,2011-10-30 16:17:00,United Kingdom,93,678.01
13610.0,12,7,1131.88,2011-11-27 15:38:00,United Kingdom,165,161.69714285714286
13611.0,89,3,1171.8,2011-09-11 14:51:00,United Kingdom,67,390.59999999999997
13614.0,24,4,1610.46,2011-11-15 14:47:00,United Kingdom,171,402.615
13615.0,319,1,417.69,2011-01-25 08:21:00,United Kingdom,23,417.69
13617.0,40,3,544.18,2011-10-30 13:50:00,United Kingdom,31,181.39333333333332
13618.0,174,1,177.34,2011-06-19 11:09:00,United Kingdom,13,177.34
13621.0,117,1,213.85,2011-08-15 08:26:00,United Kingdom,19,213.85
13623.0,31,5,747.78,2011-11-09 12:00:00,United Kingdom,75,149.55599999999998
13626.0,253,1,257.23,2011-04-01 10:05:00,United Kingdom,19,257.23
13627.0,59,5,1638.47,2011-10-11 14:20:00,United Kingdom,84,327.694
13629.0,23,11,7792.36,2011-11-16 13:21:00,United Kingdom,28,708.3963636363636
13630.0,5,7,2031.78,2011-12-04 15:16:00,United Kingdom,51,290.2542857142857
13631.0,100,11,3070.42,2011-09-01 09:57:00,United Kingdom,6,279.1290909090909
13632.0,25,5,2121.27,2011-11-15 10:51:00,United Kingdom,121,424.254
13634.0,33,5,1575.16,2011-11-06 13:40:00,United Kingdom,156,315.03200000000004
13635.0,68,1,1071.03,2011-10-03 10:55:00,United Kingdom,62,1071.03
13636.0,37,5,949.12,2011-11-03 10:30:00,United Kingdom,57,189.824
13637.0,52,3,810.5,2011-10-18 13:32:00,United Kingdom,79,270.1666666666667
13638.0,16,1,122.64,2011-11-24 10:38:00,United Kingdom,8,122.64
13639.0,74,1,1033.34,2011-09-26 13:36:00,United Kingdom,39,1033.34
13642.0,216,1,354.8,2011-05-08 12:34:00,United Kingdom,57,354.8
13643.0,31,3,519.44,2011-11-08 15:37:00,United Kingdom,24,173.14666666666668
13644.0,16,4,2624.26,2011-11-23 14:07:00,United Kingdom,144,656.065
13645.0,120,1,252.1,2011-08-11 16:11:00,United Kingdom,5,252.1
13647.0,10,4,1678.12,2011-11-30 12:00:00,United Kingdom,65,419.53
13649.0,257,2,346.6,2011-03-28 11:51:00,United Kingdom,23,173.3
13650.0,17,6,1836.34,2011-11-23 12:22:00,United Kingdom,79,306.0566666666667
13651.0,35,2,94.2,2011-11-04 14:59:00,United Kingdom,6,47.1
13652.0,46,3,1095.08,2011-10-25 08:51:00,United Kingdom,48,365.02666666666664
13654.0,43,6,2707.33,2011-10-27 16:24:00,United Kingdom,157,451.22166666666664
13655.0,114,2,932.97,2011-08-17 14:25:00,United Kingdom,52,466.485
13656.0,165,2,379.65,2011-06-28 10:31:00,United Kingdom,49,189.825
13657.0,11,2,382.14,2011-11-29 12:32:00,United Kingdom,16,191.07
13658.0,10,5,2639.17,2011-11-30 10:13:00,United Kingdom,91,527.8340000000001
13659.0,206,2,1573.2,2011-05-18 12:37:00,United Kingdom,92,786.6
13662.0,86,3,897.76,2011-09-15 12:04:00,United Kingdom,50,299.25333333333333
13663.0,179,1,189.47,2011-06-13 15:44:00,United Kingdom,13,189.47
13666.0,60,3,84.65,2011-10-10 15:39:00,United Kingdom,12,28.21666666666667
13667.0,149,1,305.02,2011-07-13 15:42:00,United Kingdom,82,305.02
13668.0,3,21,6363.59,2011-12-07 12:11:00,United Kingdom,284,303.02809523809526
13669.0,51,2,218.55,2011-10-20 09:32:00,United Kingdom,9,109.275
13670.0,75,1,349.7,2011-09-25 15:25:00,United Kingdom,25,349.7
13672.0,301,2,186.39,2011-02-11 13:53:00,United Kingdom,4,93.195
13673.0,19,2,396.92,2011-11-21 12:11:00,United Kingdom,47,198.46
13675.0,151,2,486.82,2011-07-11 12:57:00,United Kingdom,25,243.41
13678.0,152,1,232.6,2011-07-11 10:14:00,United Kingdom,16,232.6
13680.0,1,4,3722.42,2011-12-08 13:47:00,United Kingdom,164,930.605
13681.0,18,4,827.83,2011-11-22 11:13:00,United Kingdom,37,206.9575
13682.0,187,1,59.5,2011-06-05 14:06:00,United Kingdom,3,59.5
13684.0,286,1,67.23,2011-02-27 10:13:00,United Kingdom,29,67.23
13685.0,3,7,3119.44,2011-12-07 11:41:00,United Kingdom,29,445.63428571428574
13686.0,183,1,72.0,2011-06-10 09:10:00,United Kingdom,8,72.0
13689.0,63,1,910.0,2011-10-07 13:21:00,United Kingdom,6,910.0
13690.0,59,1,172.25,2011-10-11 15:03:00,United Kingdom,9,172.25
13692.0,25,3,1488.32,2011-11-15 11:17:00,United Kingdom,48,496.1066666666666
13694.0,4,50,65039.62,2011-12-06 09:32:00,United Kingdom,366,1300.7924
13695.0,31,15,2504.13,2011-11-08 14:26:00,United Kingdom,46,166.942
13697.0,39,1,151.3,2011-11-01 09:14:00,United Kingdom,12,151.3
13699.0,155,1,308.58,2011-07-07 16:51:00,United Kingdom,14,308.58
13700.0,26,10,2265.12,2011-11-13 13:00:00,United Kingdom,139,226.512
13703.0,318,1,99.5,2011-01-25 13:10:00,United Kingdom,1,99.5
13704.0,5,9,2308.06,2011-12-04 15:13:00,United Kingdom,111,256.4511111111111
13705.0,8,3,711.86,2011-12-02 12:32:00,United Kingdom,25,237.28666666666666
13706.0,303,1,330.79,2011-02-10 09:21:00,United Kingdom,20,330.79
13707.0,267,2,806.41,2011-03-17 18:03:00,United Kingdom,48,403.205
13708.0,271,1,296.88,2011-03-13 13:46:00,United Kingdom,49,296.88
13709.0,4,13,6328.05,2011-12-06 10:28:00,United Kingdom,244,486.7730769230769
13710.0,32,1,180.48,2011-11-08 08:16:00,United Kingdom,8,180.48
13711.0,219,2,252.06,2011-05-05 10:31:00,United Kingdom,11,126.03
13712.0,247,1,228.84,2011-04-07 12:33:00,United Kingdom,10,228.84
13715.0,281,5,1079.34,2011-03-03 19:21:00,United Kingdom,89,215.868
13716.0,269,1,138.28,2011-03-15 13:49:00,United Kingdom,21,138.28
13717.0,32,6,1445.01,2011-11-07 14:13:00,United Kingdom,92,240.835
13718.0,246,2,306.55,2011-04-07 13:24:00,United Kingdom,9,153.275
13719.0,15,5,1041.68,2011-11-24 15:26:00,United Kingdom,56,208.336
13720.0,117,4,799.9,2011-08-15 12:46:00,United Kingdom,42,199.975
13721.0,36,1,524.14,2011-11-03 14:05:00,United Kingdom,28,524.14
13722.0,132,3,2375.41,2011-07-31 12:44:00,United Kingdom,75,791.8033333333333
13723.0,217,1,199.85,2011-05-06 17:04:00,United Kingdom,6,199.85
13725.0,50,8,1980.56,2011-10-21 10:03:00,United Kingdom,95,247.57
13726.0,39,2,1079.66,2011-11-01 10:49:00,United Kingdom,39,539.83
13727.0,29,2,333.48,2011-11-11 09:46:00,United Kingdom,19,166.74
13728.0,37,6,1016.14,2011-11-03 10:49:00,United Kingdom,38,169.35666666666665
13730.0,136,2,752.6,2011-07-27 08:35:00,United Kingdom,38,376.3
13731.0,219,2,610.59,2011-05-04 14:33:00,United Kingdom,36,305.295
13732.0,28,1,491.86,2011-11-11 15:49:00,United Kingdom,33,491.86
13735.0,25,4,2885.24,2011-11-15 11:14:00,United Kingdom,158,721.31
13736.0,5,2,731.9,2011-12-04 15:19:00,United Kingdom,166,365.95
13737.0,200,1,339.6,2011-05-23 16:32:00,United Kingdom,29,339.6
13739.0,18,1,216.9,2011-11-21 13:35:00,United Kingdom,3,216.9
13740.0,241,1,350.75,2011-04-13 10:32:00,United Kingdom,23,350.75
13741.0,72,3,668.43,2011-09-29 09:19:00,United Kingdom,34,222.80999999999997
13742.0,17,12,3131.02,2011-11-23 11:07:00,United Kingdom,200,260.91833333333335
13743.0,3,7,1341.6,2011-12-07 10:09:00,United Kingdom,8,191.65714285714284
13744.0,95,2,1156.36,2011-09-05 15:19:00,United Kingdom,54,578.18
13745.0,162,1,300.04,2011-06-30 16:43:00,United Kingdom,25,300.04
13748.0,96,5,948.25,2011-09-05 09:45:00,United Kingdom,24,189.65
13750.0,54,5,1647.26,2011-10-17 12:16:00,United Kingdom,20,329.452
13751.0,288,1,296.25,2011-02-24 15:56:00,United Kingdom,9,296.25
13752.0,124,6,1186.28,2011-08-07 14:16:00,United Kingdom,64,197.71333333333334
13753.0,288,1,741.26,2011-02-25 12:48:00,United Kingdom,35,741.26
13754.0,152,2,282.6,2011-07-11 11:51:00,United Kingdom,11,141.3
13755.0,4,9,2161.35,2011-12-06 12:26:00,United Kingdom,232,240.14999999999998
13756.0,2,14,5189.52,2011-12-07 16:44:00,United Kingdom,66,370.68
13758.0,12,7,3190.55,2011-11-28 11:11:00,United Kingdom,104,455.79285714285714
13759.0,33,2,659.41,2011-11-06 14:47:00,United Kingdom,24,329.705
13760.0,54,2,286.79,2011-10-16 16:13:00,United Kingdom,50,143.395
13761.0,50,2,1070.65,2011-10-20 14:01:00,United Kingdom,68,535.325
13762.0,219,1,306.72,2011-05-05 09:15:00,United Kingdom,7,306.72
13763.0,63,1,1714.96,2011-10-07 15:13:00,United Kingdom,15,1714.96
13764.0,71,3,1521.76,2011-09-30 12:03:00,United Kingdom,183,507.25333333333333
13767.0,2,37,17220.36,2011-12-07 15:00:00,United Kingdom,55,465.41513513513513
13769.0,2,10,2796.51,2011-12-07 15:08:00,United Kingdom,73,279.651
13771.0,64,4,2634.45,2011-10-06 14:18:00,United Kingdom,114,658.6125
13772.0,34,3,1132.13,2011-11-06 11:43:00,United Kingdom,141,377.3766666666667
13774.0,82,1,345.0,2011-09-19 12:06:00,United Kingdom,22,345.0
13777.0,1,33,25977.16,2011-12-09 12:25:00,United Kingdom,36,787.1866666666666
13778.0,103,1,178.7,2011-08-28 15:25:00,United Kingdom,9,178.7
13780.0,7,2,360.01,2011-12-02 13:49:00,United Kingdom,56,180.005
13781.0,251,1,127.84,2011-04-03 12:08:00,United Kingdom,17,127.84
13782.0,13,6,912.0,2011-11-27 11:54:00,United Kingdom,96,152.0
13784.0,10,11,2462.79,2011-11-30 09:33:00,United Kingdom,9,223.89
13787.0,76,2,309.04,2011-09-25 12:06:00,United Kingdom,24,154.52
13790.0,4,1,348.8,2011-12-05 15:48:00,United Kingdom,45,348.8
13791.0,128,2,1516.0,2011-08-04 11:44:00,United Kingdom,7,758.0
13792.0,66,2,195.55,2011-10-04 14:31:00,United Kingdom,13,97.775
13798.0,1,57,37153.85,2011-12-08 15:51:00,United Kingdom,113,651.8219298245614
13799.0,117,2,688.86,2011-08-15 12:07:00,United Kingdom,32,344.43
13800.0,310,1,558.32,2011-02-03 12:27:00,United Kingdom,33,558.32
13801.0,67,1,324.8,2011-10-04 10:15:00,United Kingdom,23,324.8
13802.0,139,3,4599.42,2011-07-24 10:54:00,United Kingdom,55,1533.14
13803.0,255,1,277.07,2011-03-29 12:57:00,United Kingdom,17,277.07
13804.0,31,7,2635.79,2011-11-09 12:32:00,United Kingdom,124,376.5414285714286
13805.0,52,2,924.6,2011-10-18 14:50:00,United Kingdom,10,462.3
13806.0,64,1,256.38,2011-10-07 11:43:00,United Kingdom,10,256.38
13808.0,6,5,1747.66,2011-12-04 12:18:00,United Kingdom,70,349.53200000000004
13809.0,305,1,155.05,2011-02-07 13:15:00,Cyprus,11,155.05
13810.0,29,3,1499.01,2011-11-11 08:33:00,Germany,32,499.67
13811.0,184,3,814.5,2011-06-09 09:54:00,Germany,7,271.5
13812.0,42,3,539.0,2011-10-28 14:27:00,Germany,33,179.66666666666666
13813.0,40,4,1366.86,2011-10-31 10:38:00,Germany,54,341.715
13814.0,92,2,1579.12,2011-09-08 13:48:00,Germany,37,789.56
13815.0,22,4,4027.36,2011-11-17 14:19:00,Germany,132,1006.84
13816.0,24,2,571.67,2011-11-16 08:38:00,Germany,25,285.835
13817.0,29,2,382.98,2011-11-10 17:49:00,Germany,20,191.49
13819.0,302,3,1140.35,2011-02-11 10:38:00,United Kingdom,26,380.1166666666666
13821.0,145,2,385.64,2011-07-18 09:49:00,United Kingdom,51,192.82
13822.0,6,2,632.0,2011-12-04 12:13:00,United Kingdom,90,316.0
13823.0,19,2,957.66,2011-11-21 10:22:00,United Kingdom,39,478.83
13824.0,33,5,1698.94,2011-11-07 12:41:00,United Kingdom,34,339.788
13826.0,176,1,189.5,2011-06-16 13:48:00,United Kingdom,10,189.5
13827.0,58,3,412.05,2011-10-13 12:38:00,United Kingdom,83,137.35
13828.0,22,1,209.49,2011-11-17 16:02:00,United Kingdom,15,209.49
13831.0,16,6,2202.99,2011-11-23 15:41:00,United Kingdom,58,367.16499999999996
13832.0,19,1,52.2,2011-11-20 15:36:00,United Kingdom,3,52.2
13833.0,159,1,384.8,2011-07-03 13:27:00,United Kingdom,28,384.8
13835.0,25,4,834.57,2011-11-14 15:37:00,United Kingdom,48,208.6425
13837.0,212,2,271.24,2011-05-12 12:10:00,United Kingdom,17,135.62
13838.0,6,4,691.73,2011-12-04 11:00:00,United Kingdom,144,172.9325
13841.0,253,1,85.0,2011-04-01 12:10:00,United Kingdom,1,85.0
13842.0,59,9,3385.62,2011-10-12 10:51:00,United Kingdom,155,376.18
13844.0,11,1,361.62,2011-11-28 13:21:00,United Kingdom,20,361.62
13845.0,65,1,312.98,2011-10-06 08:25:00,United Kingdom,9,312.98
13846.0,25,3,865.06,2011-11-15 12:07:00,United Kingdom,55,288.3533333333333
13848.0,92,3,1255.0,2011-09-08 12:58:00,United Kingdom,3,418.3333333333333
13849.0,52,2,1537.95,2011-10-19 10:59:00,United Kingdom,97,768.975
13850.0,129,1,1595.48,2011-08-02 14:04:00,United Kingdom,93,1595.48
13851.0,96,3,2651.46,2011-09-05 12:36:00,United Kingdom,77,883.82
13853.0,57,1,1090.14,2011-10-13 14:18:00,United Kingdom,23,1090.14
13854.0,9,25,8109.52,2011-12-01 09:06:00,United Kingdom,39,324.3808
13856.0,169,3,388.5,2011-06-24 10:03:00,United Kingdom,10,129.5
13858.0,57,1,216.17,2011-10-13 16:17:00,United Kingdom,11,216.17
13859.0,326,1,201.16,2011-01-17 16:14:00,United Kingdom,27,201.16
13860.0,1,5,1245.9,2011-12-08 12:57:00,United Kingdom,58,249.18
13862.0,18,8,2209.36,2011-11-21 16:24:00,United Kingdom,97,276.17
13863.0,248,1,305.78,2011-04-06 10:20:00,United Kingdom,20,305.78
13865.0,58,4,501.56,2011-10-12 13:31:00,United Kingdom,26,125.39
13866.0,74,1,145.67,2011-09-26 14:54:00,United Kingdom,7,145.67
13867.0,31,3,1015.29,2011-11-08 15:48:00,United Kingdom,51,338.43
13868.0,7,2,3192.54,2011-12-02 16:32:00,United Kingdom,32,1596.27
13869.0,123,4,3104.95,2011-08-08 13:53:00,United Kingdom,234,776.2375
13870.0,2,8,2770.94,2011-12-07 13:23:00,United Kingdom,91,346.3675
13871.0,23,13,6403.25,2011-11-17 10:49:00,United Kingdom,155,492.5576923076923
13873.0,120,3,389.6,2011-08-12 10:08:00,United Kingdom,21,129.86666666666667
13874.0,358,1,540.45,2010-12-16 18:20:00,United Kingdom,18,540.45
13875.0,54,5,1786.79,2011-10-17 09:36:00,United Kingdom,79,357.358
13876.0,64,1,122.7,2011-10-07 10:22:00,United Kingdom,7,122.7
13877.0,86,1,117.24,2011-09-14 15:49:00,United Kingdom,3,117.24
13878.0,55,1,1281.53,2011-10-16 12:19:00,United Kingdom,35,1281.53
13880.0,21,13,3219.77,2011-11-18 13:44:00,United Kingdom,125,247.67461538461538
13881.0,4,20,17159.52,2011-12-06 12:50:00,United Kingdom,72,857.976
13882.0,3,5,1191.13,2011-12-07 11:16:00,United Kingdom,54,238.22600000000003
13883.0,11,5,2674.48,2011-11-29 10:45:00,United Kingdom,108,534.896
13884.0,7,5,787.6,2011-12-02 16:30:00,United Kingdom,45,157.52
13885.0,189,2,506.8,2011-06-03 15:07:00,United Kingdom,28,253.4
13886.0,71,1,243.56,2011-09-29 13:17:00,United Kingdom,16,243.56
13887.0,204,1,349.55,2011-05-19 17:22:00,United Kingdom,19,349.55
13888.0,120,2,605.63,2011-08-12 10:13:00,United Kingdom,38,302.815
13889.0,93,1,416.9,2011-09-08 09:13:00,United Kingdom,15,416.9
13890.0,1,10,1883.81,2011-12-08 15:36:00,United Kingdom,74,188.381
13892.0,27,4,632.97,2011-11-13 11:50:00,United Kingdom,26,158.2425
13893.0,298,1,821.1,2011-02-15 11:30:00,United Kingdom,21,821.1
13894.0,24,3,564.62,2011-11-16 09:44:00,United Kingdom,25,188.20666666666668
13895.0,28,4,2593.07,2011-11-11 16:57:00,United Kingdom,97,648.2675
13897.0,50,1,311.16,2011-10-20 14:30:00,United Kingdom,17,311.16
13898.0,326,1,155.93,2011-01-18 10:28:00,United Kingdom,12,155.93
13899.0,16,2,388.52,2011-11-23 13:40:00,United Kingdom,19,194.26
13900.0,183,3,740.95,2011-06-09 19:26:00,United Kingdom,42,246.98333333333335
13901.0,72,5,2867.2,2011-09-28 14:48:00,United Kingdom,144,573.4399999999999
13904.0,37,2,332.64,2011-11-02 13:41:00,United Kingdom,24,166.32
13908.0,80,4,2369.55,2011-09-21 11:49:00,United Kingdom,104,592.3875
13911.0,57,9,2580.91,2011-10-13 15:43:00,United Kingdom,120,286.7677777777778
13914.0,12,2,626.45,2011-11-28 10:35:00,United Kingdom,28,313.225
13917.0,50,2,272.04,2011-10-21 09:56:00,United Kingdom,16,136.02
13918.0,50,2,1212.84,2011-10-21 12:25:00,United Kingdom,30,606.42
13919.0,59,2,384.81,2011-10-11 14:24:00,Denmark,24,192.405
13922.0,352,1,172.25,2010-12-23 10:38:00,United Kingdom,7,172.25
13923.0,54,1,351.13,2011-10-17 12:33:00,United Kingdom,20,351.13
13924.0,2,6,1838.85,2011-12-08 09:39:00,United Kingdom,90,306.47499999999997
13925.0,93,4,678.25,2011-09-08 12:47:00,United Kingdom,28,169.5625
13926.0,23,1,223.85,2011-11-16 13:16:00,United Kingdom,11,223.85
13927.0,75,1,348.99,2011-09-26 12:00:00,United Kingdom,21,348.99
13928.0,11,4,464.57,2011-11-29 10:33:00,United Kingdom,23,116.1425
13929.0,169,2,842.65,2011-06-23 15:26:00,United Kingdom,8,421.325
13930.0,58,2,337.34,2011-10-13 09:45:00,United Kingdom,15,168.67
13931.0,96,2,1237.53,2011-09-05 10:12:00,United Kingdom,56,618.765
13932.0,295,1,307.4,2011-02-18 12:02:00,United Kingdom,16,307.4
13933.0,109,2,608.79,2011-08-22 14:03:00,United Kingdom,23,304.395
13934.0,264,1,922.1,2011-03-21 08:39:00,United Kingdom,31,922.1
13936.0,180,1,376.58,2011-06-13 08:47:00,United Kingdom,26,376.58
13937.0,169,1,158.85,2011-06-23 16:35:00,United Kingdom,9,158.85
13938.0,35,1,71.66,2011-11-04 14:37:00,United Kingdom,7,71.66
13939.0,23,3,568.55,2011-11-16 13:33:00,United Kingdom,43,189.51666666666665
13940.0,17,4,839.14,2011-11-22 15:15:00,United Kingdom,39,209.785
13941.0,22,5,5112.96,2011-11-18 09:43:00,United Kingdom,24,1022.592
13946.0,79,3,561.57,2011-09-21 13:33:00,United Kingdom,11,187.19000000000003
13947.0,65,1,90.6,2011-10-05 14:42:00,United Kingdom,5,90.6
13948.0,361,1,102.0,2010-12-14 10:18:00,United Kingdom,3,102.0
13949.0,3,6,2427.32,2011-12-07 09:35:00,United Kingdom,124,404.55333333333334
13950.0,11,4,745.06,2011-11-28 14:44:00,United Kingdom,33,186.265
13951.0,176,3,674.45,2011-06-16 16:43:00,United Kingdom,38,224.8166666666667
13952.0,218,2,3251.07,2011-05-06 09:00:00,United Kingdom,120,1625.535
13953.0,7,7,3515.68,2011-12-02 16:04:00,United Kingdom,8,502.23999999999995
13954.0,2,2,439.92,2011-12-08 12:50:00,United Kingdom,24,219.96
13955.0,154,2,322.96,2011-07-08 17:19:00,United Kingdom,33,161.48
13956.0,5,5,1026.42,2011-12-04 13:20:00,United Kingdom,123,205.28400000000002
13959.0,79,3,598.2,2011-09-21 15:06:00,United Kingdom,79,199.4
13960.0,21,2,230.22,2011-11-18 15:27:00,United Kingdom,11,115.11
13962.0,22,2,169.55,2011-11-18 08:47:00,United Kingdom,11,84.775
13963.0,308,4,664.54,2011-02-04 14:43:00,United Kingdom,35,166.135
13967.0,146,1,80.7,2011-07-17 12:02:00,United Kingdom,2,80.7
13969.0,7,18,9053.94,2011-12-02 15:11:00,United Kingdom,334,502.99666666666667
13971.0,19,8,2758.26,2011-11-21 12:06:00,United Kingdom,118,344.7825
13972.0,71,2,190.25,2011-09-30 11:54:00,United Kingdom,15,95.125
13973.0,287,1,264.7,2011-02-25 15:21:00,United Kingdom,11,264.7
13974.0,49,1,413.59,2011-10-21 14:41:00,United Kingdom,28,413.59
13975.0,31,6,2526.28,2011-11-08 13:19:00,United Kingdom,240,421.0466666666667
13976.0,207,1,357.98,2011-05-17 09:13:00,United Kingdom,10,357.98
13978.0,15,2,196.79,2011-11-25 11:36:00,United Kingdom,14,98.395
13979.0,73,1,869.87,2011-09-27 13:32:00,United Kingdom,54,869.87
13980.0,60,1,200.14,2011-10-10 13:34:00,United Kingdom,11,200.14
13982.0,39,4,1871.81,2011-10-31 16:24:00,United Kingdom,72,467.9525
13983.0,30,12,2603.43,2011-11-10 11:06:00,United Kingdom,91,216.9525
13984.0,27,5,920.51,2011-11-13 12:38:00,United Kingdom,14,184.102
