CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,Country,ProductDiversity,AvgBasketValue,SegmentExt
13901.0,72,5,2867.2,2011-09-28 14:48:00,United Kingdom,144,573.4399999999999,1
13904.0,37,2,332.64,2011-11-02 13:41:00,United Kingdom,24,166.32,1
13908.0,80,4,2369.55,2011-09-21 11:49:00,United Kingdom,104,592.3875,1
13911.0,57,9,2580.91,2011-10-13 15:43:00,United Kingdom,120,286.7677777777778,1
13914.0,12,2,626.45,2011-11-28 10:35:00,United Kingdom,28,313.225,1
13917.0,50,2,272.04,2011-10-21 09:56:00,United Kingdom,16,136.02,1
13918.0,50,2,1212.84,2011-10-21 12:25:00,United Kingdom,30,606.42,1
13919.0,59,2,384.81,2011-10-11 14:24:00,Denmark,24,192.405,1
13922.0,352,1,172.25,2010-12-23 10:38:00,United Kingdom,7,172.25,0
13923.0,54,1,351.13,2011-10-17 12:33:00,United Kingdom,20,351.13,1
13924.0,2,6,1838.85,2011-12-08 09:39:00,United Kingdom,90,306.475,1
13925.0,93,4,678.25,2011-09-08 12:47:00,United Kingdom,28,169.5625,1
13926.0,23,1,223.85,2011-11-16 13:16:00,United Kingdom,11,223.85,1
13927.0,75,1,348.99,2011-09-26 12:00:00,United Kingdom,21,348.99,1
13928.0,11,4,464.57,2011-11-29 10:33:00,United Kingdom,23,116.1425,1
13929.0,169,2,842.65,2011-06-23 15:26:00,United Kingdom,8,421.325,0
13930.0,58,2,337.34,2011-10-13 09:45:00,United Kingdom,15,168.67,1
13931.0,96,2,1237.53,2011-09-05 10:12:00,United Kingdom,56,618.765,1
13932.0,295,1,307.4,2011-02-18 12:02:00,United Kingdom,16,307.4,0
13933.0,109,2,608.79,2011-08-22 14:03:00,United Kingdom,23,304.395,1
13934.0,264,1,922.1,2011-03-21 08:39:00,United Kingdom,31,922.1,0
13936.0,180,1,376.58,2011-06-13 08:47:00,United Kingdom,26,376.58,0
13937.0,169,1,158.85,2011-06-23 16:35:00,United Kingdom,9,158.85,0
13938.0,35,1,71.66,2011-11-04 14:37:00,United Kingdom,7,71.66,1
13939.0,23,3,568.55,2011-11-16 13:33:00,United Kingdom,43,189.51666666666665,1
13940.0,17,4,839.14,2011-11-22 15:15:00,United Kingdom,39,209.785,1
13941.0,22,5,5112.96,2011-11-18 09:43:00,United Kingdom,24,1022.592,1
13946.0,79,3,561.57,2011-09-21 13:33:00,United Kingdom,11,187.19000000000003,1
13947.0,65,1,90.6,2011-10-05 14:42:00,United Kingdom,5,90.6,1
13948.0,361,1,102.0,2010-12-14 10:18:00,United Kingdom,3,102.0,0
13949.0,3,6,2427.32,2011-12-07 09:35:00,United Kingdom,124,404.5533333333333,1
13950.0,11,4,745.06,2011-11-28 14:44:00,United Kingdom,33,186.265,1
13951.0,176,3,674.45,2011-06-16 16:43:00,United Kingdom,38,224.8166666666667,0
13952.0,218,2,3251.07,2011-05-06 09:00:00,United Kingdom,120,1625.535,0
13953.0,7,7,3515.68,2011-12-02 16:04:00,United Kingdom,8,502.24,1
13954.0,2,2,439.92,2011-12-08 12:50:00,United Kingdom,24,219.96,1
13955.0,154,2,322.96,2011-07-08 17:19:00,United Kingdom,33,161.48,0
13956.0,5,5,1026.42,2011-12-04 13:20:00,United Kingdom,123,205.284,1
13959.0,79,3,598.2,2011-09-21 15:06:00,United Kingdom,79,199.4,1
13960.0,21,2,230.22,2011-11-18 15:27:00,United Kingdom,11,115.11,1
13962.0,22,2,169.55,2011-11-18 08:47:00,United Kingdom,11,84.775,1
13963.0,308,4,664.54,2011-02-04 14:43:00,United Kingdom,35,166.135,0
13967.0,146,1,80.7,2011-07-17 12:02:00,United Kingdom,2,80.7,0
13969.0,7,18,9053.94,2011-12-02 15:11:00,United Kingdom,334,502.9966666666666,4
13971.0,19,8,2758.26,2011-11-21 12:06:00,United Kingdom,118,344.7825,1
13972.0,71,2,190.25,2011-09-30 11:54:00,United Kingdom,15,95.125,1
13973.0,287,1,264.7,2011-02-25 15:21:00,United Kingdom,11,264.7,0
13974.0,49,1,413.59,2011-10-21 14:41:00,United Kingdom,28,413.59,1
13975.0,31,6,2526.28,2011-11-08 13:19:00,United Kingdom,240,421.0466666666667,4
13976.0,207,1,357.98,2011-05-17 09:13:00,United Kingdom,10,357.98,0
13978.0,15,2,196.79,2011-11-25 11:36:00,United Kingdom,14,98.395,1
13979.0,73,1,869.87,2011-09-27 13:32:00,United Kingdom,54,869.87,1
13980.0,60,1,200.14,2011-10-10 13:34:00,United Kingdom,11,200.14,1
13982.0,39,4,1871.81,2011-10-31 16:24:00,United Kingdom,72,467.9525,1
13983.0,30,12,2603.43,2011-11-10 11:06:00,United Kingdom,91,216.9525,1
13984.0,27,5,920.51,2011-11-13 12:38:00,United Kingdom,14,184.102,1
13985.0,4,15,7060.13,2011-12-05 17:06:00,United Kingdom,108,470.67533333333336,4
13986.0,17,1,320.46,2011-11-22 15:00:00,United Kingdom,12,320.46,1
13988.0,20,6,4147.96,2011-11-20 10:15:00,United Kingdom,188,691.3266666666667,4
13989.0,66,2,1266.08,2011-10-05 09:47:00,United Kingdom,33,633.04,1
13990.0,213,1,311.3,2011-05-10 15:19:00,United Kingdom,16,311.3,0
13991.0,12,6,855.97,2011-11-27 16:18:00,United Kingdom,58,142.66166666666666,1
13992.0,30,1,76.8,2011-11-09 15:23:00,United Kingdom,5,76.8,1
13993.0,43,9,3466.36,2011-10-28 09:06:00,United Kingdom,66,385.1511111111111,1
13994.0,4,6,2313.14,2011-12-06 11:05:00,United Kingdom,122,385.5233333333333,1
13995.0,15,5,1393.69,2011-11-24 14:22:00,United Kingdom,55,278.738,1
13999.0,10,12,3901.81,2011-11-29 13:40:00,United Kingdom,102,325.1508333333333,4
14000.0,211,1,635.66,2011-05-12 16:50:00,United Kingdom,15,635.66,0
14001.0,46,3,2043.08,2011-10-25 10:31:00,United Kingdom,34,681.0266666666666,1
14002.0,134,2,529.73,2011-07-28 15:55:00,United Kingdom,47,264.865,1
14004.0,43,7,4582.64,2011-10-27 14:40:00,United Kingdom,102,654.6628571428572,1
14005.0,10,5,2874.72,2011-11-30 12:41:00,United Kingdom,53,574.944,1
14006.0,116,3,962.19,2011-08-16 09:39:00,United Kingdom,22,320.73,1
14009.0,198,2,695.61,2011-05-25 15:47:00,United Kingdom,42,347.805,0
14012.0,278,1,328.8,2011-03-07 12:26:00,United Kingdom,11,328.8,0
14013.0,110,3,473.02,2011-08-21 15:01:00,United Kingdom,30,157.67333333333332,1
14014.0,77,1,505.18,2011-09-23 13:18:00,United Kingdom,39,505.18,1
14015.0,53,1,917.34,2011-10-18 10:02:00,United Kingdom,20,917.34,1
14016.0,162,4,4341.21,2011-07-01 11:29:00,EIRE,154,1085.3025,0
14019.0,47,3,1421.61,2011-10-24 10:13:00,United Kingdom,37,473.87,1
14020.0,17,2,642.8,2011-11-23 09:22:00,United Kingdom,37,321.4,1
14021.0,155,3,631.9,2011-07-07 15:46:00,United Kingdom,22,210.63333333333333,0
14022.0,225,1,440.0,2011-04-28 14:39:00,United Kingdom,28,440.0,0
14023.0,7,2,584.07,2011-12-02 13:58:00,United Kingdom,30,292.035,1
14024.0,122,2,327.7,2011-08-10 11:30:00,United Kingdom,16,163.85,1
14027.0,61,1,104.82,2011-10-10 09:01:00,United Kingdom,6,104.82,1
14029.0,63,2,467.66,2011-10-07 14:46:00,United Kingdom,15,233.83,1
14030.0,18,8,2360.09,2011-11-21 16:48:00,United Kingdom,210,295.01125,4
14031.0,7,19,17286.86,2011-12-02 17:13:00,United Kingdom,119,909.8347368421051,4
14032.0,2,11,2975.59,2011-12-07 15:23:00,United Kingdom,53,270.5081818181818,1
14034.0,22,3,651.82,2011-11-17 14:02:00,United Kingdom,82,217.2733333333333,1
14035.0,29,5,1428.02,2011-11-11 10:03:00,United Kingdom,41,285.604,1
14036.0,285,1,626.65,2011-02-28 09:26:00,United Kingdom,38,626.65,0
14037.0,176,2,147.2,2011-06-16 13:57:00,United Kingdom,27,73.6,0
14038.0,78,3,1560.38,2011-09-22 13:37:00,United Kingdom,64,520.1266666666667,1
14039.0,33,1,152.2,2011-11-06 13:48:00,United Kingdom,6,152.2,1
14040.0,41,12,3614.92,2011-10-30 12:42:00,United Kingdom,146,301.24333333333334,4
14041.0,266,1,141.41,2011-03-18 13:25:00,United Kingdom,21,141.41,0
14044.0,27,4,652.82,2011-11-13 12:05:00,United Kingdom,165,163.205,1
14045.0,109,4,1659.75,2011-08-22 15:27:00,United Kingdom,4,414.9375,1
14046.0,284,1,154.99,2011-02-28 14:48:00,United Kingdom,14,154.99,0
14047.0,9,5,1308.61,2011-12-01 11:43:00,United Kingdom,22,261.722,1
14048.0,305,1,409.93,2011-02-07 14:53:00,United Kingdom,83,409.93,0
14049.0,17,4,5681.72,2011-11-23 12:20:00,United Kingdom,348,1420.43,4
14050.0,32,2,746.36,2011-11-08 10:00:00,United Kingdom,49,373.18,1
14051.0,1,23,15610.39,2011-12-09 10:20:00,United Kingdom,52,678.7126086956522,4
14052.0,20,1,225.36,2011-11-20 12:30:00,United Kingdom,56,225.36,1
14053.0,124,2,260.25,2011-08-07 14:27:00,United Kingdom,2,130.125,1
14054.0,65,1,92.46,2011-10-05 15:49:00,United Kingdom,6,92.46,1
14055.0,106,1,725.64,2011-08-25 15:04:00,United Kingdom,10,725.64,1
14056.0,1,23,8214.65,2011-12-08 13:36:00,United Kingdom,320,357.1586956521739,4
14057.0,24,17,6217.96,2011-11-16 10:32:00,United Kingdom,179,365.76235294117646,4
14059.0,267,1,183.6,2011-03-18 10:06:00,United Kingdom,8,183.6,0
14060.0,5,19,6140.42,2011-12-05 12:29:00,United Kingdom,86,323.18,4
14062.0,10,12,10464.85,2011-11-30 10:04:00,United Kingdom,60,872.0708333333333,1
14064.0,29,5,1353.74,2011-11-10 13:14:00,United Kingdom,59,270.748,1
14066.0,267,1,152.55,2011-03-18 12:21:00,United Kingdom,7,152.55,0
14067.0,64,2,374.7,2011-10-07 10:21:00,United Kingdom,51,187.35,1
14068.0,320,1,265.85,2011-01-23 16:02:00,United Kingdom,22,265.85,0
14071.0,4,8,1438.82,2011-12-06 12:27:00,United Kingdom,271,179.8525,4
14073.0,32,1,151.04,2011-11-07 15:49:00,United Kingdom,13,151.04,1
14075.0,5,3,942.26,2011-12-05 08:38:00,United Kingdom,33,314.08666666666664,1
14076.0,129,1,122.47,2011-08-02 15:19:00,United Kingdom,43,122.47,1
14077.0,41,5,499.42,2011-10-30 12:35:00,United Kingdom,33,99.884,1
14078.0,102,6,1049.37,2011-08-30 12:16:00,United Kingdom,46,174.89499999999998,1
14079.0,125,1,375.1,2011-08-07 12:10:00,United Kingdom,12,375.1,1
14080.0,33,1,45.6,2011-11-07 11:09:00,United Kingdom,4,45.6,1
14081.0,302,2,934.52,2011-02-10 16:17:00,United Kingdom,126,467.26,0
14083.0,4,9,1018.43,2011-12-05 13:14:00,United Kingdom,162,113.15888888888888,4
14085.0,2,18,4448.54,2011-12-07 13:46:00,United Kingdom,272,247.14111111111112,4
14087.0,3,1,194.42,2011-12-07 12:41:00,United Kingdom,61,194.42,1
14088.0,10,13,50491.81,2011-11-29 16:16:00,United Kingdom,379,3883.9853846153846,4
14089.0,57,1,161.0,2011-10-14 10:38:00,United Kingdom,13,161.0,1
14090.0,325,1,76.32,2011-01-19 10:51:00,United Kingdom,1,76.32,0
14092.0,8,14,4076.91,2011-12-02 12:13:00,United Kingdom,117,291.2078571428571,4
14093.0,12,1,442.85,2011-11-27 16:27:00,United Kingdom,95,442.85,1
14096.0,4,17,65164.79,2011-12-05 17:17:00,United Kingdom,1119,3833.222941176471,3
14098.0,37,1,147.35,2011-11-03 10:13:00,United Kingdom,21,147.35,1
14099.0,16,11,3104.17,2011-11-23 13:53:00,United Kingdom,167,282.1972727272727,4
14100.0,138,1,194.9,2011-07-25 11:01:00,United Kingdom,24,194.9,0
14101.0,74,6,5976.79,2011-09-27 12:28:00,United Kingdom,15,996.1316666666668,1
14102.0,5,5,1360.28,2011-12-04 15:38:00,United Kingdom,35,272.056,1
14104.0,155,2,216.21,2011-07-08 12:50:00,United Kingdom,21,108.105,0
14105.0,239,1,1266.23,2011-04-14 17:58:00,United Kingdom,74,1266.23,0
14107.0,52,7,2703.23,2011-10-19 12:12:00,United Kingdom,61,386.1757142857143,1
14108.0,31,2,597.91,2011-11-09 10:41:00,United Kingdom,33,298.955,1
14109.0,73,1,144.2,2011-09-28 10:18:00,United Kingdom,9,144.2,1
14110.0,4,12,5683.15,2011-12-06 12:26:00,United Kingdom,94,473.5958333333333,4
14111.0,14,4,692.85,2011-11-25 13:44:00,United Kingdom,10,173.2125,1
14112.0,23,7,2915.15,2011-11-17 12:30:00,United Kingdom,117,416.45,1
14113.0,4,4,1840.42,2011-12-06 12:18:00,United Kingdom,26,460.105,1
14114.0,274,2,386.53,2011-03-11 09:42:00,United Kingdom,15,193.265,0
14116.0,20,5,1382.74,2011-11-20 10:29:00,United Kingdom,61,276.548,1
14117.0,144,1,90.0,2011-07-19 09:49:00,United Kingdom,3,90.0,0
14121.0,4,4,2780.15,2011-12-06 12:19:00,United Kingdom,148,695.0375,1
14124.0,84,1,419.58,2011-09-16 13:32:00,United Kingdom,4,419.58,1
14125.0,11,3,2740.43,2011-11-29 12:47:00,United Kingdom,159,913.4766666666666,1
14126.0,8,3,706.13,2011-12-02 11:45:00,United Kingdom,14,235.3766666666667,1
14127.0,123,3,709.71,2011-08-09 10:49:00,United Kingdom,39,236.57,1
14128.0,61,2,637.5,2011-10-10 12:00:00,United Kingdom,40,318.75,1
14129.0,2,5,1123.86,2011-12-08 11:02:00,United Kingdom,31,224.772,1
14130.0,319,1,483.86,2011-01-24 16:05:00,United Kingdom,66,483.86,0
14132.0,2,11,3586.03,2011-12-07 13:35:00,United Kingdom,100,326.00272727272727,4
14133.0,130,3,605.64,2011-08-02 11:34:00,United Kingdom,25,201.88,1
14135.0,2,15,4690.31,2011-12-08 11:38:00,United Kingdom,95,312.68733333333336,4
14138.0,2,2,982.38,2011-12-08 12:44:00,United Kingdom,40,491.19,1
14139.0,46,1,415.82,2011-10-24 13:34:00,United Kingdom,26,415.82,1
14140.0,4,2,935.05,2011-12-06 09:05:00,United Kingdom,60,467.525,1
14141.0,3,4,915.13,2011-12-07 09:53:00,United Kingdom,27,228.7825,1
14143.0,134,1,115.8,2011-07-29 09:48:00,United Kingdom,7,115.8,1
14145.0,47,4,3742.2,2011-10-24 12:10:00,United Kingdom,6,935.55,1
14146.0,9,5,4191.0,2011-12-01 10:18:00,United Kingdom,183,838.2,4
14147.0,78,2,483.4,2011-09-22 18:10:00,United Kingdom,4,241.7,1
14148.0,234,1,157.2,2011-04-20 12:02:00,United Kingdom,3,157.2,0
14149.0,221,1,446.62,2011-05-03 09:44:00,United Kingdom,28,446.62,0
14150.0,36,2,658.64,2011-11-04 10:05:00,United Kingdom,23,329.32,1
14152.0,75,2,621.29,2011-09-25 12:54:00,United Kingdom,47,310.645,1
14154.0,239,2,1345.62,2011-04-14 16:26:00,United Kingdom,52,672.81,0
14155.0,266,1,118.75,2011-03-18 14:13:00,United Kingdom,6,118.75,0
14156.0,10,55,117379.63,2011-11-30 10:54:00,EIRE,714,2134.175090909091,3
14157.0,20,2,432.88,2011-11-20 11:32:00,United Kingdom,45,216.44,1
14158.0,40,1,507.66,2011-10-30 15:08:00,United Kingdom,41,507.66,1
14159.0,20,11,4693.01,2011-11-20 12:36:00,United Kingdom,501,426.6372727272728,4
14161.0,216,3,1110.52,2011-05-08 11:41:00,United Kingdom,87,370.17333333333335,0
14162.0,174,2,289.36,2011-06-19 11:36:00,United Kingdom,25,144.68,0
14163.0,87,4,2445.91,2011-09-13 15:18:00,United Kingdom,36,611.4775,1
14164.0,71,2,1631.77,2011-09-30 12:24:00,United Kingdom,28,815.885,1
14165.0,276,1,122.54,2011-03-09 12:39:00,United Kingdom,23,122.54,0
14167.0,39,4,574.84,2011-10-31 14:29:00,United Kingdom,27,143.71,1
14171.0,98,1,363.79,2011-09-02 16:43:00,United Kingdom,57,363.79,1
14173.0,11,4,450.84,2011-11-29 11:54:00,United Kingdom,28,112.71,1
14174.0,33,1,134.46,2011-11-06 13:17:00,United Kingdom,26,134.46,1
14175.0,60,3,3222.3,2011-10-11 11:55:00,United Kingdom,139,1074.1,1
14176.0,297,4,576.9,2011-02-15 13:12:00,United Kingdom,28,144.225,0
14177.0,86,4,559.41,2011-09-14 15:11:00,United Kingdom,37,139.8525,1
14178.0,9,7,1620.93,2011-12-01 12:01:00,United Kingdom,191,231.5614285714286,4
14179.0,41,2,719.78,2011-10-30 12:07:00,United Kingdom,135,359.89,1
14180.0,11,25,4748.52,2011-11-29 10:56:00,United Kingdom,112,189.9408,4
14184.0,67,1,452.89,2011-10-04 12:43:00,United Kingdom,24,452.89,1
14185.0,331,1,197.65,2011-01-12 13:52:00,United Kingdom,3,197.65,0
14188.0,31,6,2054.36,2011-11-09 12:45:00,United Kingdom,34,342.3933333333334,1
14189.0,2,15,4654.08,2011-12-07 15:55:00,United Kingdom,176,310.272,4
14191.0,2,13,4684.76,2011-12-08 09:23:00,United Kingdom,145,360.36615384615385,4
14193.0,68,2,853.39,2011-10-03 09:34:00,United Kingdom,35,426.695,1
14194.0,5,21,11349.52,2011-12-05 10:38:00,United Kingdom,269,540.4533333333334,4
14195.0,202,2,1012.0,2011-05-22 10:29:00,United Kingdom,7,506.0,0
14196.0,107,1,335.52,2011-08-25 10:25:00,United Kingdom,6,335.52,1
14198.0,18,4,701.4,2011-11-21 16:35:00,United Kingdom,35,175.35,1
14199.0,218,1,185.4,2011-05-05 13:44:00,United Kingdom,2,185.4,0
14201.0,60,7,747.44,2011-10-10 13:27:00,United Kingdom,32,106.77714285714286,1
14204.0,2,1,161.03,2011-12-07 13:38:00,United Kingdom,36,161.03,1
14205.0,17,2,466.7,2011-11-23 10:55:00,United Kingdom,23,233.35,1
14206.0,239,1,328.16,2011-04-14 16:38:00,United Kingdom,20,328.16,0
14208.0,95,1,151.74,2011-09-06 12:48:00,United Kingdom,10,151.74,1
14209.0,11,6,2073.43,2011-11-29 10:18:00,United Kingdom,55,345.57166666666666,1
14210.0,106,6,1905.84,2011-08-26 12:36:00,United Kingdom,66,317.64,1
14211.0,53,9,2241.1,2011-10-17 13:23:00,United Kingdom,87,249.0111111111111,1
14212.0,90,1,1070.48,2011-09-11 12:45:00,United Kingdom,9,1070.48,1
14214.0,31,5,1004.38,2011-11-09 10:31:00,United Kingdom,64,200.876,1
14215.0,12,6,1789.72,2011-11-28 12:19:00,United Kingdom,98,298.2866666666667,1
14216.0,3,4,1839.3,2011-12-06 14:56:00,United Kingdom,47,459.825,1
14217.0,2,17,2004.98,2011-12-08 11:53:00,United Kingdom,78,117.94,4
14218.0,43,1,169.48,2011-10-28 10:00:00,United Kingdom,12,169.48,1
14219.0,4,1,89.94,2011-12-05 16:23:00,United Kingdom,7,89.94,1
14220.0,247,2,632.4,2011-04-06 13:23:00,United Kingdom,21,316.2,0
14221.0,42,9,3432.8,2011-10-28 13:42:00,United Kingdom,123,381.4222222222222,4
14222.0,177,1,683.17,2011-06-15 16:42:00,United Kingdom,41,683.17,0
14223.0,92,3,991.13,2011-09-08 13:38:00,United Kingdom,50,330.37666666666667,1
14224.0,110,4,1050.12,2011-08-21 13:24:00,United Kingdom,105,262.53,1
14226.0,29,5,2232.19,2011-11-11 11:34:00,United Kingdom,64,446.438,1
14227.0,26,10,3350.96,2011-11-13 15:48:00,United Kingdom,117,335.096,4
14229.0,52,3,1547.2,2011-10-19 10:04:00,United Kingdom,29,515.7333333333333,1
14231.0,184,3,925.71,2011-06-09 11:05:00,United Kingdom,47,308.57,0
14232.0,43,5,2048.07,2011-10-28 11:09:00,United Kingdom,81,409.614,1
14233.0,49,4,1462.72,2011-10-21 15:54:00,United Kingdom,30,365.68,1
14234.0,22,4,775.46,2011-11-17 17:53:00,United Kingdom,122,193.865,1
14235.0,75,5,3144.86,2011-09-25 14:37:00,United Kingdom,65,628.972,1
14236.0,81,2,490.86,2011-09-20 09:13:00,United Kingdom,15,245.43,1
14238.0,326,1,146.85,2011-01-17 14:40:00,United Kingdom,8,146.85,0
14239.0,43,11,2380.85,2011-10-27 14:40:00,United Kingdom,83,216.4409090909091,1
14240.0,30,2,890.34,2011-11-09 13:45:00,United Kingdom,37,445.17,1
14241.0,184,1,213.7,2011-06-09 11:46:00,United Kingdom,10,213.7,0
14242.0,235,2,280.55,2011-04-19 11:46:00,United Kingdom,13,140.275,0
14243.0,9,10,2588.77,2011-12-01 11:12:00,United Kingdom,99,258.877,1
14245.0,220,2,1693.45,2011-05-04 08:40:00,United Kingdom,107,846.725,0
14246.0,111,3,1474.06,2011-08-21 11:50:00,United Kingdom,57,491.3533333333333,1
14247.0,278,1,136.77,2011-03-06 15:21:00,United Kingdom,19,136.77,0
14248.0,318,1,302.58,2011-01-25 14:45:00,United Kingdom,8,302.58,0
14250.0,7,3,1904.05,2011-12-02 14:30:00,United Kingdom,94,634.6833333333333,1
14251.0,2,5,2879.7,2011-12-08 08:32:00,United Kingdom,37,575.9399999999999,1
14256.0,260,2,969.06,2011-03-24 13:17:00,United Kingdom,51,484.53,0
14257.0,64,5,3099.72,2011-10-06 16:54:00,United Kingdom,88,619.944,1
14258.0,9,9,12669.98,2011-11-30 15:27:00,United Kingdom,58,1407.7755555555557,1
14259.0,142,1,120.0,2011-07-21 10:44:00,United Kingdom,5,120.0,0
14261.0,51,2,1163.45,2011-10-20 10:04:00,United Kingdom,52,581.725,1
14262.0,8,8,2618.23,2011-12-01 14:17:00,United Kingdom,87,327.27875,1
14264.0,155,2,333.97,2011-07-08 10:20:00,United Kingdom,15,166.985,0
14265.0,109,2,530.18,2011-08-22 13:32:00,Unspecified,31,265.09,1
14267.0,163,3,1516.24,2011-06-30 10:09:00,United Kingdom,25,505.41333333333336,0
14270.0,332,1,492.65,2011-01-12 09:33:00,United Kingdom,29,492.65,0
14271.0,226,1,112.32,2011-04-28 12:47:00,United Kingdom,10,112.32,0
14272.0,74,2,437.96,2011-09-27 10:08:00,United Kingdom,33,218.98,1
14273.0,51,4,559.97,2011-10-19 13:20:00,United Kingdom,22,139.9925,1
14276.0,99,3,1119.74,2011-09-02 09:45:00,United Kingdom,52,373.2466666666666,1
14277.0,15,3,4216.2,2011-11-24 15:01:00,France,195,1405.4,4
14280.0,197,1,134.04,2011-05-27 10:37:00,United Kingdom,8,134.04,0
14282.0,3,15,3729.34,2011-12-06 17:04:00,United Kingdom,70,248.62266666666667,4
14284.0,31,2,595.25,2011-11-09 08:11:00,United Kingdom,24,297.625,1
14285.0,21,4,1910.01,2011-11-18 14:50:00,United Kingdom,18,477.5025,1
14286.0,24,3,4628.75,2011-11-16 10:34:00,United Kingdom,220,1542.9166666666667,4
14287.0,8,3,176.63,2011-12-01 13:25:00,United Kingdom,9,58.876666666666665,1
14288.0,213,1,426.6,2011-05-10 13:22:00,United Kingdom,16,426.6,0
14289.0,9,6,911.26,2011-12-01 11:44:00,United Kingdom,33,151.8766666666667,1
14290.0,11,5,2314.65,2011-11-28 14:02:00,United Kingdom,89,462.93,1
14291.0,2,11,3883.25,2011-12-08 10:26:00,United Kingdom,145,353.02272727272725,4
14292.0,8,9,4871.93,2011-12-02 11:50:00,United Kingdom,64,541.3255555555556,1
14293.0,3,4,1046.56,2011-12-06 15:17:00,United Kingdom,51,261.64,1
14295.0,40,1,166.2,2011-10-30 15:50:00,United Kingdom,5,166.2,1
14297.0,18,4,1305.33,2011-11-22 09:06:00,United Kingdom,48,326.3325,1
14298.0,8,44,51527.3,2011-12-01 13:12:00,United Kingdom,884,1171.075,3
14299.0,8,9,3965.62,2011-12-01 16:05:00,United Kingdom,94,440.6244444444444,1
14300.0,19,1,43.2,2011-11-21 08:57:00,United Kingdom,3,43.2,1
14301.0,117,1,640.14,2011-08-14 15:33:00,United Kingdom,13,640.14,1
14304.0,223,1,383.45,2011-05-01 11:50:00,United Kingdom,17,383.45,0
14305.0,71,3,1858.96,2011-09-29 15:29:00,United Kingdom,96,619.6533333333333,1
14306.0,51,2,2093.32,2011-10-19 13:23:00,United Kingdom,33,1046.66,1
14307.0,89,6,2995.72,2011-09-12 09:38:00,United Kingdom,150,499.2866666666666,1
14309.0,8,9,2352.53,2011-12-01 13:33:00,United Kingdom,74,261.39222222222224,1
14311.0,243,1,310.26,2011-04-11 10:14:00,United Kingdom,20,310.26,0
14312.0,47,6,1611.59,2011-10-24 09:46:00,United Kingdom,74,268.5983333333333,1
14314.0,107,1,120.0,2011-08-25 10:39:00,United Kingdom,8,120.0,1
14315.0,45,6,2481.13,2011-10-26 12:06:00,United Kingdom,64,413.5216666666667,1
14317.0,65,1,508.58,2011-10-06 10:44:00,United Kingdom,24,508.58,1
14320.0,207,2,477.79,2011-05-17 09:24:00,United Kingdom,29,238.895,0
14321.0,11,5,1530.75,2011-11-29 09:47:00,United Kingdom,111,306.15,1
14323.0,115,2,605.06,2011-08-17 11:37:00,United Kingdom,32,302.53,1
14326.0,242,1,183.85,2011-04-11 15:04:00,United Kingdom,8,183.85,0
14327.0,163,1,311.65,2011-06-29 13:58:00,United Kingdom,12,311.65,0
14329.0,17,7,5014.84,2011-11-22 15:50:00,United Kingdom,218,716.4057142857143,4
14331.0,124,2,462.66,2011-08-07 13:17:00,United Kingdom,27,231.33,1
14332.0,23,3,866.31,2011-11-17 11:54:00,United Kingdom,22,288.77,1
14333.0,68,1,415.2,2011-10-03 10:38:00,United Kingdom,15,415.2,1
14334.0,17,8,2552.21,2011-11-23 10:01:00,United Kingdom,98,319.02625,1
14335.0,16,2,468.26,2011-11-23 13:41:00,Germany,55,234.13,1
14336.0,17,4,1614.91,2011-11-23 11:40:00,United Kingdom,77,403.7275,1
14338.0,161,2,588.22,2011-07-01 14:08:00,United Kingdom,30,294.11,0
14339.0,243,1,309.52,2011-04-11 11:06:00,United Kingdom,14,309.52,0
14340.0,219,1,134.7,2011-05-05 09:44:00,United Kingdom,6,134.7,0
14341.0,45,8,2182.28,2011-10-25 15:48:00,United Kingdom,109,272.785,1
14342.0,21,4,668.56,2011-11-18 13:21:00,United Kingdom,18,167.14,1
14344.0,127,8,889.93,2011-08-04 13:51:00,United Kingdom,56,111.24125,1
14345.0,39,1,108.98,2011-11-01 09:51:00,United Kingdom,6,108.98,1
14346.0,121,2,1021.58,2011-08-11 09:47:00,United Kingdom,55,510.79,1
14348.0,260,1,409.57,2011-03-24 16:23:00,United Kingdom,18,409.57,0
14349.0,10,1,133.5,2011-11-29 15:39:00,United Kingdom,31,133.5,1
14350.0,274,1,282.93,2011-03-10 14:14:00,United Kingdom,18,282.93,0
14351.0,165,1,51.0,2011-06-28 11:56:00,United Kingdom,1,51.0,0
14352.0,157,4,1078.96,2011-07-05 15:41:00,United Kingdom,44,269.74,0
14353.0,215,1,90.6,2011-05-08 16:06:00,United Kingdom,6,90.6,0
14354.0,6,2,163.62,2011-12-04 11:32:00,United Kingdom,9,81.81,1
14356.0,80,2,701.23,2011-09-21 09:18:00,United Kingdom,33,350.615,1
14357.0,43,1,225.77,2011-10-27 16:23:00,United Kingdom,39,225.77,1
14359.0,19,3,912.18,2011-11-20 13:17:00,United Kingdom,44,304.06,1
14360.0,32,4,2128.23,2011-11-08 09:12:00,United Kingdom,104,532.0575,1
14362.0,22,1,161.2,2011-11-17 15:08:00,United Kingdom,37,161.2,1
14364.0,109,8,3717.35,2011-08-23 11:01:00,United Kingdom,61,464.66875,1
14367.0,8,16,9261.52,2011-12-01 13:19:00,United Kingdom,270,578.845,4
14368.0,320,1,155.0,2011-01-24 09:52:00,United Kingdom,8,155.0,0
